time_s,x_m,y_m,z_down_m,vx_ms,vy_ms,vz_ms
39.937,0.1783,-0.0259,0.16,-0.1832,0.0897,-0.028
39.986,0.1705,-0.0225,0.122,-0.178,0.0871,-0.1168
40.036,0.1646,-0.019,0.118,-0.1645,0.0841,-0.1534
40.087,0.1619,-0.0155,0.119,-0.1414,0.0785,-0.1255
40.136,0.16,-0.0151,0.132,-0.1155,0.0607,-0.0387
40.186,0.1612,-0.0112,0.148,-0.0831,0.0564,0.0148
40.236,0.1596,-0.0093,0.167,-0.0676,0.0472,0.0887
40.287,0.1541,-0.0044,0.188,-0.0752,0.052,0.1436
40.336,0.1484,-0.0025,0.21,-0.0866,0.0449,0.1695
40.386,0.1446,0.002,0.221,-0.0901,0.049,0.2077
40.435,0.1387,0.0037,0.233,-0.1026,0.043,0.1758
40.486,0.1331,0.0064,0.244,-0.1111,0.0401,0.1612
40.536,0.1272,0.0085,0.252,-0.1185,0.0333,0.1214
40.586,0.1208,0.0105,0.25,-0.1235,0.0266,0.0963
40.636,0.114,0.0132,0.248,-0.1273,0.0237,0.0428
40.687,0.1071,0.0157,0.243,-0.129,0.0191,-0.002
40.736,0.0999,0.0177,0.242,-0.1293,0.0128,-0.0411
40.787,0.0933,0.019,0.242,-0.1253,0.0051,-0.058
40.835,0.0861,0.021,0.238,-0.1223,0.0009,-0.0581
40.886,0.0818,0.0223,0.236,-0.1096,-0.0056,-0.0766
40.937,0.0745,0.0235,0.233,-0.1075,-0.0114,-0.0743
40.987,0.0682,0.0243,0.235,-0.1032,-0.0173,-0.0759
41.035,0.0625,0.0243,0.227,-0.0968,-0.0243,-0.0614
41.086,0.0585,0.0249,0.221,-0.0863,-0.0282,-0.0722
41.136,0.0541,0.0244,0.221,-0.0781,-0.0336,-0.0782
41.185,0.0504,0.0237,0.211,-0.0694,-0.0389,-0.0669
41.235,0.0457,0.0224,0.211,-0.0647,-0.0442,-0.0794
41.285,0.0427,0.0211,0.205,-0.0559,-0.0497,-0.0658
41.335,0.0401,0.0211,0.204,-0.0472,-0.0502,-0.0638
41.385,0.0376,0.0195,0.197,-0.0397,-0.0529,-0.0541
41.435,0.0365,0.0163,0.196,-0.0307,-0.0581,-0.0537
41.486,0.0353,0.0127,0.193,-0.0237,-0.0626,-0.0432
41.537,0.0338,0.0105,0.196,-0.0199,-0.0617,-0.0322
41.586,0.0321,0.0085,0.192,-0.0182,-0.0594,-0.016
41.636,0.0319,0.0057,0.195,-0.0137,-0.0589,-0.0156
41.685,0.0311,0.0047,0.194,-0.013,-0.0533,-0.0034
41.735,0.0309,0.0027,0.198,-0.0113,-0.05,0.0
41.786,0.0291,0.0007,0.192,-0.014,-0.0466,0.0089
41.836,0.0282,-0.0022,0.198,-0.014,-0.0465,-0.0055
41.886,0.0267,-0.0036,0.196,-0.0157,-0.0424,0.0103
41.935,0.0257,-0.0057,0.196,-0.0161,-0.0411,0.0039
41.986,0.0236,-0.006,0.195,-0.0194,-0.0353,0.0005
42.035,0.0223,-0.0066,0.195,-0.0198,-0.0299,0.0009
42.086,0.0193,-0.0065,0.195,-0.0239,-0.0234,-0.0005
42.136,0.0158,-0.0071,0.194,-0.0276,-0.0196,-0.0002
42.185,0.0141,-0.0061,0.197,-0.0246,-0.0125,-0.002
42.236,0.0131,-0.0049,0.196,-0.0191,-0.0055,0.0082
42.285,0.0119,-0.0039,0.196,-0.0143,-0.0008,0.0067
42.336,0.0112,-0.003,0.195,-0.0084,0.0012,0.0042
42.387,0.012,-0.0018,0.196,0.0003,0.0018,0.0035
42.435,0.0128,-0.001,0.197,0.0071,0.0004,0.0049
42.485,0.0138,-0.0013,0.196,0.012,-0.0044,0.0059
42.535,0.0156,-0.0032,0.197,0.0179,-0.013,0.0017
42.585,0.0157,-0.005,0.196,0.0174,-0.0203,0.0025
42.635,0.0166,-0.007,0.198,0.0178,-0.026,0.0004
42.685,0.0191,-0.0101,0.198,0.0213,-0.0329,0.0039
42.736,0.021,-0.0112,0.199,0.0215,-0.0328,0.0025
42.785,0.0225,-0.0137,0.2,0.0193,-0.0355,0.0034
42.836,0.0224,-0.0163,0.199,0.0121,-0.0367,0.0025
42.886,0.0224,-0.019,0.2,0.0054,-0.0366,-0.0006
42.935,0.0228,-0.0208,0.2,0.0013,-0.0321,0.0004
42.985,0.0221,-0.0229,0.202,-0.0045,-0.0284,-0.0001
43.036,0.0213,-0.0239,0.2,-0.0086,-0.021,0.0021
43.085,0.021,-0.025,0.199,-0.0103,-0.0144,-0.0032
43.135,0.0197,-0.0252,0.199,-0.0144,-0.0059,-0.0071
43.185,0.0196,-0.0239,0.197,-0.014,0.0059,-0.0073
43.235,0.02,-0.0221,0.196,-0.0114,0.0172,-0.0101
43.285,0.0201,-0.0191,0.201,-0.009,0.0287,-0.0107
43.334,0.0209,-0.0157,0.198,-0.0045,0.0389,0.0039
43.385,0.0229,-0.0138,0.198,0.0027,0.0417,-0.0019
43.435,0.0244,-0.0108,0.198,0.0073,0.0442,-0.0016
43.485,0.0259,-0.0077,0.199,0.0105,0.0443,-0.0006
43.534,0.0293,-0.0049,0.198,0.0169,0.0425,0.0021
43.585,0.0314,-0.0015,0.198,0.018,0.041,-0.0004
43.634,0.0335,0.0012,0.197,0.0173,0.0363,-0.002
43.685,0.0345,0.0018,0.197,0.0125,0.0256,-0.0042
43.735,0.037,0.0032,0.195,0.0111,0.0186,-0.003
43.785,0.039,0.0043,0.201,0.0081,0.0121,-0.0071
43.835,0.0403,0.0043,0.198,0.0031,0.0039,0.007
43.886,0.0405,0.0046,0.198,-0.0045,-0.0019,-0.002
43.936,0.0402,0.0043,0.194,-0.0128,-0.0075,-0.0062
43.986,0.0384,0.0036,0.197,-0.023,-0.0119,-0.013
44.034,0.0366,0.0034,0.199,-0.0305,-0.0128,-0.0038
44.086,0.0343,0.003,0.196,-0.0366,-0.014,0.0012
44.136,0.0312,0.003,0.198,-0.0432,-0.0136,-0.0073
44.185,0.03,0.0037,0.195,-0.042,-0.0119,-0.0023
44.235,0.0281,0.0036,0.198,-0.0412,-0.0124,-0.0077
44.285,0.0262,0.0035,0.195,-0.0392,-0.0128,0.0005
44.335,0.023,0.0038,0.196,-0.0406,-0.0123,-0.0057
44.385,0.022,0.0039,0.193,-0.0352,-0.0131,-0.0016
44.435,0.0217,0.0061,0.195,-0.0289,-0.0091,-0.0059
44.486,0.0196,0.0054,0.194,-0.0284,-0.0144,-0.0008
44.535,0.0187,0.0042,0.193,-0.0243,-0.0216,-0.0003
44.584,0.0188,0.0036,0.194,-0.0178,-0.0253,-0.0025
44.635,0.0189,0.002,0.196,-0.0119,-0.031,0.0047
44.685,0.0216,0.0016,0.198,-0.0007,-0.0325,0.0087
44.735,0.0247,0.0016,0.197,0.0091,-0.0322,0.014
44.786,0.0265,0.0005,0.2,0.0131,-0.034,0.0112
44.835,0.0303,0.0006,0.201,0.0205,-0.0324,0.015
44.885,0.0315,0.0008,0.199,0.0177,-0.0304,0.0155
44.935,0.0342,0.0001,0.198,0.0167,-0.0308,0.0067
44.985,0.0353,-0.0012,0.196,0.0093,-0.0329,0.0037
45.036,0.0361,-0.0024,0.201,0.0007,-0.0339,-0.0011
45.086,0.0359,-0.0036,0.198,-0.0099,-0.0342,0.006
45.134,0.0349,-0.0053,0.199,-0.0205,-0.0353,-0.0052
45.188,0.0342,-0.0075,0.2,-0.0277,-0.0367,-0.006
45.234,0.0329,-0.0086,0.199,-0.0338,-0.0342,-0.0078
45.286,0.0291,-0.01,0.2,-0.0441,-0.0321,-0.0149
45.334,0.0268,-0.0109,0.196,-0.0471,-0.0273,-0.0185
45.384,0.0247,-0.0119,0.193,-0.0473,-0.0236,-0.0346
45.435,0.0231,-0.0124,0.191,-0.044,-0.0182,-0.0476
45.484,0.0198,-0.0126,0.189,-0.0445,-0.0136,-0.0596
45.536,0.0173,-0.013,0.184,-0.0412,-0.0098,-0.0664
45.585,0.0168,-0.0138,0.183,-0.0313,-0.0075,-0.0827
45.636,0.0157,-0.0133,0.18,-0.024,-0.0021,-0.0874
45.684,0.0166,-0.0135,0.17,-0.013,0.0008,-0.0988
45.736,0.0161,-0.0117,0.164,-0.0085,0.0085,-0.1261
45.786,0.0208,-0.0118,0.157,0.0103,0.0095,-0.1404
45.835,0.023,-0.0236,0.149,0.0177,-0.0236,-0.1531
45.884,0.0262,-0.0247,0.145,0.0261,-0.022,-0.1662
45.934,0.0281,-0.0233,0.133,0.0274,-0.0103,-0.165
45.984,0.0291,-0.0217,0.13,0.024,0.0012,-0.1815
46.034,0.0328,-0.0213,0.116,0.0287,0.0088,-0.1767
46.085,0.0338,-0.0202,0.108,0.0204,0.0262,-0.1928
46.134,0.032,-0.0162,0.096,0.0053,0.0291,-0.1915
46.185,0.0323,-0.0131,0.088,-0.0012,0.0401,-0.1925
46.235,0.0321,-0.0098,0.076,-0.0093,0.0473,-0.1856
46.285,0.0339,-0.007,0.068,-0.0038,0.0507,-0.181
46.334,0.0332,-0.0048,0.053,-0.014,0.0473,-0.165
46.384,0.0315,-0.0016,0.045,-0.0293,0.0525,-0.1635
46.434,0.028,-0.0002,0.038,-0.0522,0.038,-0.1492
46.485,0.0247,0.0001,0.032,-0.0622,0.0128,-0.1281
46.536,0.02,0.0003,0.027,-0.0803,0.0053,-0.1076
46.584,0.0167,0.0002,0.022,-0.0747,-0.008,-0.0914
46.637,0.0106,-0.003,0.02,-0.0966,-0.0294,-0.0744
46.684,0.0066,-0.0055,0.021,-0.0823,-0.0476,-0.0588
46.734,0.0033,-0.0081,0.017,-0.0642,-0.0527,-0.0416
46.784,0.004,-0.0115,0.008,-0.0175,-0.0656,-0.222
46.834,-0.0059,-0.0025,0.008,-0.0878,0.01,-0.5346
46.885,-0.0107,0.0023,0.002,-0.0975,0.0316,0.0921
46.936,-0.0158,0.0041,0.013,-0.1072,0.0417,0.1145
46.985,-0.0213,0.0061,0.013,-0.116,0.0407,0.0868
47.033,-0.0273,0.0081,0.013,-0.1254,0.0397,0.0848
47.084,-0.0338,0.0101,0.015,-0.135,0.0386,0.077
47.133,-0.0318,-0.0004,0.015,-0.0963,-0.026,0.0712
