time_s,x_m,y_m,z_down_m,vx_ms,vy_ms,vz_ms
40.868,0.7632,0.0384,0.195,-0.3217,-0.0009,0.0033
40.917,0.7473,0.039,0.192,-0.3159,0.0048,0.0306
40.966,0.7328,0.0406,0.19,-0.3076,0.0104,0.0188
41.017,0.7185,0.0419,0.191,-0.3,0.0121,0.0082
41.067,0.7036,0.0438,0.195,-0.2966,0.0141,0.0119
41.117,0.6888,0.0456,0.195,-0.2957,0.0143,0.0189
41.169,0.6752,0.0464,0.196,-0.2913,0.0093,0.014
41.22,0.6622,0.0481,0.194,-0.2869,0.0064,0.0135
41.267,0.6494,0.0491,0.196,-0.2839,0.0006,0.0077
41.317,0.6352,0.0495,0.199,-0.2878,-0.0071,0.0095
41.368,0.6218,0.0496,0.201,-0.2899,-0.0145,0.0147
41.417,0.6079,0.0487,0.201,-0.2945,-0.0228,0.0144
41.467,0.5935,0.0485,0.204,-0.2994,-0.0271,0.01
41.518,0.5787,0.0477,0.201,-0.3041,-0.0306,0.0153
41.57,0.5645,0.0472,0.201,-0.306,-0.0322,0.0022
41.618,0.5477,0.0466,0.203,-0.3147,-0.0324,-0.0005
41.666,0.5326,0.0463,0.204,-0.3163,-0.0313,0.0048
41.716,0.5173,0.0459,0.199,-0.3179,-0.0299,0.0027
41.769,0.5036,0.0453,0.202,-0.312,-0.0291,-0.0125
41.817,0.489,0.0456,0.199,-0.3076,-0.0245,-0.0021
41.871,0.4749,0.046,0.203,-0.3009,-0.0198,-0.007
41.92,0.4578,0.047,0.203,-0.3048,-0.0141,0.0028
41.967,0.4437,0.0486,0.201,-0.2989,-0.0077,0.0033
42.017,0.4289,0.0498,0.198,-0.2952,-0.004,-0.0032
42.066,0.4156,0.0501,0.2,-0.2864,-0.0046,-0.0087
42.116,0.4029,0.0515,0.2,-0.2767,-0.0035,-0.0011
42.167,0.3905,0.0535,0.2,-0.269,-0.0022,0.0004
42.217,0.3755,0.0546,0.202,-0.2715,-0.0031,-0.0004
42.267,0.3633,0.0564,0.199,-0.2655,-0.0024,0.0057
42.316,0.3499,0.0581,0.201,-0.2647,-0.0029,-0.0041
42.366,0.337,0.0595,0.202,-0.262,-0.0052,0.001
42.416,0.3236,0.0611,0.198,-0.2601,-0.0087,-0.0023
42.467,0.3107,0.0624,0.201,-0.2566,-0.0146,-0.0128
42.516,0.2965,0.0622,0.199,-0.2553,-0.0262,0.0003
42.567,0.2837,0.0617,0.2,-0.2509,-0.0392,-0.0072
42.617,0.2718,0.06,0.199,-0.242,-0.0553,-0.0113
42.667,0.2602,0.0572,0.195,-0.2324,-0.0709,-0.0041
42.717,0.2484,0.0535,0.199,-0.2195,-0.0836,-0.0029
42.767,0.238,0.0486,0.202,-0.2018,-0.0938,0.0219
42.818,0.2295,0.044,0.199,-0.1822,-0.0943,0.0341
42.866,0.2211,0.0398,0.201,-0.1676,-0.0904,0.0116
42.917,0.2145,0.0363,0.199,-0.1492,-0.0841,0.0213
42.966,0.2075,0.0312,0.201,-0.1396,-0.0818,0.0092
43.016,0.2017,0.0279,0.2,-0.131,-0.0726,0.013
43.067,0.1961,0.0238,0.204,-0.126,-0.065,0.0186
43.117,0.1902,0.0199,0.205,-0.1248,-0.0577,0.026
43.166,0.1835,0.0178,0.204,-0.1272,-0.0474,0.0294
43.216,0.1776,0.0149,0.207,-0.1295,-0.0403,0.0252
43.267,0.1722,0.0136,0.205,-0.1302,-0.0299,0.0282
43.317,0.1664,0.0119,0.205,-0.132,-0.0227,0.0226
43.366,0.1589,0.0114,0.19,-0.1392,-0.0133,0.0164
43.417,0.1538,0.0094,0.148,-0.1389,-0.0102,-0.0192
43.466,0.1504,0.0082,0.134,-0.1337,-0.0027,-0.1
43.516,0.1474,0.0062,0.133,-0.1297,0.0013,-0.0715
43.566,0.1486,0.0048,0.138,-0.113,0.0084,-0.0417
43.617,0.1456,0.0041,0.146,-0.1107,0.0129,0.0029
43.666,0.1465,0.0043,0.164,-0.0945,0.0221,0.046
43.717,0.1441,0.0069,0.177,-0.0914,0.0379,0.0993
43.766,0.1341,0.0097,0.195,-0.1172,0.0467,0.1256
43.816,0.1266,0.0126,0.203,-0.1322,0.0543,0.1476
43.866,0.1176,0.0159,0.221,-0.1512,0.0591,0.134
43.916,0.1077,0.0204,0.23,-0.1702,0.0655,0.1371
43.966,0.0975,0.0244,0.239,-0.1848,0.067,0.1166
44.016,0.0879,0.0281,0.24,-0.1897,0.0649,0.0896
44.066,0.0784,0.0322,0.245,-0.1893,0.0632,0.0481
44.116,0.0683,0.0355,0.245,-0.1872,0.0561,0.0268
44.166,0.0594,0.0387,0.245,-0.1778,0.0476,-0.0046
44.216,0.0499,0.0427,0.244,-0.1694,0.0431,-0.0279
44.266,0.0425,0.0455,0.245,-0.1524,0.0334,-0.0448
44.316,0.0355,0.0485,0.244,-0.1354,0.0247,-0.0505
44.366,0.0304,0.0503,0.242,-0.115,0.0133,-0.0573
44.416,0.0251,0.0524,0.238,-0.0976,0.0058,-0.069
44.467,0.019,0.053,0.23,-0.0853,-0.005,-0.0743
44.516,0.0166,0.0551,0.23,-0.0635,-0.011,-0.0871
44.567,0.0145,0.0543,0.218,-0.0449,-0.023,-0.0761
44.621,0.0131,0.053,0.214,-0.0282,-0.0338,-0.0945
44.666,0.0126,0.0512,0.199,-0.0117,-0.0426,-0.0791
44.718,0.0146,0.0465,0.19,0.0066,-0.0566,-0.0978
44.767,0.0154,0.0444,0.184,0.0181,-0.0595,-0.0851
44.817,0.0165,0.0419,0.184,0.0253,-0.0605,-0.0701
44.867,0.0166,0.0404,0.178,0.0244,-0.057,-0.0441
44.917,0.0172,0.0389,0.178,0.022,-0.052,-0.0336
44.974,0.0178,0.0373,0.181,0.0176,-0.0456,-0.0136
45.027,0.0179,0.0359,0.18,0.0111,-0.04,0.0069
45.068,0.0156,0.0355,0.186,-0.0013,-0.031,0.0129
45.115,0.0145,0.0349,0.191,-0.0087,-0.0229,0.031
45.17,0.0122,0.0352,0.193,-0.0181,-0.0137,0.0422
45.219,0.009,0.0351,0.196,-0.0283,-0.008,0.041
45.266,0.0063,0.037,0.2,-0.0341,0.0013,0.0406
45.324,0.0036,0.0384,0.201,-0.0363,0.0065,0.0425
45.367,0.0001,0.0392,0.203,-0.0374,0.0067,0.0329
45.42,-0.0027,0.0407,0.205,-0.0341,0.0078,0.0268
45.466,-0.0049,0.0411,0.211,-0.028,0.0035,0.0188
45.522,-0.0071,0.0414,0.208,-0.0213,-0.0014,0.0237
45.569,-0.0081,0.0432,0.21,-0.0115,-0.0018,0.0064
45.617,-0.0086,0.0447,0.209,-0.0023,-0.0047,0.0024
45.672,-0.0084,0.044,0.201,0.0076,-0.0146,-0.0046
45.72,-0.0081,0.0424,0.198,0.016,-0.0247,-0.0247
45.773,-0.0073,0.0415,0.201,0.0239,-0.0319,-0.0261
45.815,-0.0057,0.0396,0.192,0.0309,-0.0398,-0.0156
45.866,-0.0053,0.0387,0.19,0.0329,-0.0415,-0.0356
45.915,-0.005,0.0348,0.187,0.0335,-0.0505,-0.0265
45.967,-0.0035,0.0327,0.184,0.037,-0.0515,-0.0253
46.019,-0.0035,0.0299,0.184,0.0342,-0.0513,-0.0218
46.069,-0.0027,0.028,0.184,0.0327,-0.048,-0.0098
46.115,-0.0009,0.025,0.192,0.0333,-0.0474,-0.0022
46.17,0.0008,0.0223,0.188,0.0335,-0.0447,0.0212
46.218,0.0021,0.0202,0.193,0.0324,-0.0393,0.0114
46.268,0.0035,0.0185,0.195,0.0307,-0.0321,0.0241
46.316,0.0048,0.0171,0.199,0.0289,-0.0256,0.0277
46.372,0.008,0.0157,0.195,0.0317,-0.0191,0.0305
46.422,0.0088,0.0148,0.198,0.0268,-0.0127,0.0167
46.468,0.0105,0.014,0.197,0.0246,-0.0064,0.0188
46.517,0.011,0.0147,0.202,0.0194,0.0023,0.0119
46.565,0.0116,0.0148,0.201,0.0153,0.0078,0.0238
46.617,0.0113,0.0156,0.203,0.0105,0.0141,0.0139
46.668,0.0112,0.0175,0.201,0.0074,0.0229,0.0154
46.718,0.0097,0.0185,0.2,0.0015,0.0256,0.0083
46.767,0.0095,0.0204,0.201,0.0002,0.0289,0.0023
46.815,0.0088,0.0225,0.199,-0.0005,0.0321,0.0045
46.866,0.0093,0.0249,0.197,0.0029,0.035,0.0005
46.918,0.0087,0.0264,0.196,0.0033,0.0326,-0.0033
46.967,0.0095,0.0266,0.201,0.0079,0.0258,-0.0047
47.016,0.0104,0.027,0.198,0.012,0.02,0.0097
47.065,0.0117,0.0267,0.201,0.0169,0.0124,0.0008
47.116,0.0135,0.0259,0.199,0.0221,0.0054,0.0059
47.166,0.0167,0.0253,0.203,0.0302,0.0015,-0.0049
47.217,0.0184,0.0238,0.2,0.0317,-0.004,0.0009
47.269,0.0193,0.0241,0.201,0.0291,-0.0039,-0.0128
47.316,0.023,0.0239,0.197,0.0315,-0.005,-0.0197
47.367,0.0247,0.0227,0.195,0.0272,-0.0076,-0.0335
47.421,0.0272,0.0229,0.196,0.0243,-0.0057,-0.0458
47.47,0.0275,0.0231,0.19,0.0151,-0.0033,-0.0469
47.516,0.0286,0.0233,0.185,0.009,-0.0012,-0.0696
47.565,0.0275,0.0241,0.182,-0.0011,0.0024,-0.0873
47.614,0.0277,0.0241,0.177,-0.0064,0.0035,-0.0957
47.665,0.0246,0.0158,0.171,-0.02,-0.024,-0.1042
47.715,0.0223,0.0165,0.167,-0.0295,-0.0204,-0.1213
47.765,0.0188,0.0171,0.159,-0.0397,-0.0167,-0.1252
47.815,0.018,0.0178,0.155,-0.0385,-0.0104,-0.1437
47.865,0.0151,0.0202,0.144,-0.0411,0.0012,-0.1449
47.916,0.0152,0.0216,0.14,-0.0323,0.0074,-0.1691
47.969,0.0148,0.0264,0.128,-0.0242,0.0236,-0.1647
48.016,0.0135,0.031,0.122,-0.0191,0.0363,-0.1834
48.069,0.015,0.0335,0.108,-0.0047,0.0371,-0.1787
48.127,0.0158,0.0346,0.103,0.0035,0.0303,-0.1982
48.167,0.019,0.0368,0.091,0.0189,0.0257,-0.1786
48.214,0.0224,0.0371,0.082,0.0335,0.0133,-0.1877
48.265,0.0205,0.0371,0.068,0.0099,0.0076,-0.173
48.317,0.0227,0.0404,0.059,0.02,0.018,-0.1808
48.366,0.0246,0.0381,0.048,0.0227,-0.0111,-0.1629
48.415,0.0242,0.0357,0.042,0.0071,-0.0264,-0.1529
48.465,0.0227,0.03,0.031,-0.0136,-0.0658,-0.1286
48.515,0.0216,0.0259,0.027,-0.0239,-0.0772,-0.1235
48.567,0.0204,0.0212,0.021,-0.0285,-0.0888,-0.0894
48.615,0.0162,0.0183,0.021,-0.057,-0.0616,-0.0739
48.664,0.0148,0.0161,0.018,-0.0464,-0.0277,-0.0396
48.716,0.0133,0.0172,0.015,-0.0388,0.0205,-0.0503
48.766,0.0089,0.0241,0.001,-0.0551,0.0649,-0.2718
48.816,-0.0016,0.0334,0.011,-0.1057,0.0718,-0.6
48.867,-0.0015,0.0295,0.014,-0.0931,0.1612,-0.0035
48.915,-0.0067,0.0413,0.011,-0.1047,0.2981,0.0633
48.965,-0.0122,0.0596,0.012,-0.1186,0.4371,-0.0342
49.014,-0.0185,0.0848,0.014,-0.1255,0.5569,-0.0145
49.064,-0.0249,0.1147,0.013,-0.1359,0.6427,-0.0267
