time_s,x_m,y_m,z_down_m,yaw_deg,roll_deg,pitch_deg,yaw_ref_deg,vx_ms,vy_ms,vz_ms,range_front_m,range_back_m,range_left_m,range_right_m,range_up_m
21.584,1.4278,-0.0649,0.203,2.2,0.37,0.59,0.0,-0.0452,0.0386,-0.0025,,1.712,1.492,0.234,
21.634,1.4255,-0.064,0.205,2.23,0.2,0.47,0.0,-0.0497,0.0326,-0.0013,,1.712,1.488,0.238,
21.683,1.4232,-0.0634,0.202,2.17,0.09,0.49,0.0,-0.0529,0.0282,0.0025,,,1.488,0.238,
21.733,1.4208,-0.0628,0.203,2.08,-0.08,0.39,0.0,-0.0562,0.0255,-0.0054,,,1.49,0.236,
21.783,1.4194,-0.064,0.202,1.99,-0.14,-0.11,0.0,-0.0535,0.0192,-0.0047,,1.728,1.49,0.236,
21.833,1.4172,-0.064,0.2,1.92,-0.19,-0.24,0.0,-0.0509,0.0179,-0.0076,,1.728,1.484,0.236,
21.883,1.4152,-0.063,0.2,1.8,-0.18,-0.24,0.0,-0.0472,0.02,-0.0121,,1.781,1.484,0.236,
21.933,1.4146,-0.0611,0.2,1.67,-0.2,-0.31,0.0,-0.0404,0.0242,-0.0111,,1.781,1.488,0.239,
21.984,1.4154,-0.0597,0.2,1.61,-0.07,-0.27,0.0,-0.0302,0.0265,-0.0109,,1.778,1.488,0.239,
22.034,1.4158,-0.0587,0.198,1.55,-0.11,-0.42,0.0,-0.0223,0.0267,-0.0122,,1.778,1.494,0.241,
22.083,1.419,-0.0586,0.2,1.47,-0.01,-0.18,0.0,-0.0083,0.0241,-0.0128,3.197,1.787,1.494,0.241,
22.133,1.423,-0.0566,0.203,1.42,0.06,-0.04,0.0,0.0049,0.0265,-0.0077,3.197,1.787,1.491,0.244,
22.184,1.4268,-0.0563,0.198,1.48,0.16,0.47,0.0,0.0131,0.0231,0.0018,3.251,1.655,1.491,0.244,
22.233,1.4299,-0.0549,0.2,1.55,0.22,0.74,0.0,0.0145,0.0224,-0.0103,3.251,1.655,1.484,0.242,
22.284,1.4329,-0.0547,0.197,1.54,0.22,1.03,0.0,0.0137,0.0184,-0.0057,,1.601,1.484,0.242,
22.333,1.4353,-0.0546,0.198,1.52,0.19,1.17,0.0,0.0099,0.0145,-0.0139,,1.601,1.489,0.242,
22.384,1.4366,-0.0539,0.194,1.39,0.12,1.39,0.0,0.0019,0.013,-0.0103,3.332,1.567,1.489,0.242,
22.434,1.4374,-0.0532,0.198,1.33,0.09,1.53,0.0,-0.0078,0.0116,-0.0121,3.332,1.567,1.482,0.24,
22.483,1.4381,-0.0536,0.197,1.26,-0.18,1.65,0.0,-0.0181,0.0092,0.0067,3.292,1.562,1.482,0.24,
22.533,1.4365,-0.052,0.197,1.3,-0.13,1.62,0.0,-0.033,0.013,-0.0026,3.292,1.562,1.484,0.245,
22.584,1.4343,-0.0509,0.198,1.24,-0.04,1.67,0.0,-0.0477,0.015,0.0046,,1.557,1.484,0.245,
22.634,1.434,-0.05,0.197,1.11,0.02,1.76,0.0,-0.0564,0.0152,0.0165,,1.557,1.482,0.245,
22.683,1.4318,-0.0496,0.197,0.89,-0.03,1.42,0.0,-0.068,0.0142,0.0112,,1.526,1.482,0.245,
22.734,1.4293,-0.0486,0.194,0.62,0.17,1.18,0.0,-0.0762,0.0145,0.0078,,1.526,1.482,0.249,
22.784,1.4261,-0.0472,0.197,0.22,0.05,0.74,0.0,-0.083,0.0152,0.0041,,1.598,1.482,0.249,
22.833,1.4223,-0.0457,0.201,-0.07,0.36,0.3,0.0,-0.0862,0.0156,0.0085,,1.598,1.487,0.245,
22.884,1.4171,-0.0444,0.197,-0.38,0.29,-0.32,0.0,-0.0892,0.0146,0.0098,,1.714,1.487,0.245,
22.934,1.4139,-0.0433,0.199,-0.58,0.22,-0.83,0.0,-0.0811,0.0136,-0.0063,,1.714,1.486,0.249,
22.983,1.4105,-0.0427,0.202,-0.76,0.27,-1.02,0.0,-0.072,0.0118,0.0065,,1.785,1.486,0.249,
23.033,1.4075,-0.0408,0.199,-0.82,0.44,-1.18,0.0,-0.062,0.0129,0.0011,,1.785,1.479,0.252,
23.083,1.4059,-0.0398,0.2,-0.84,0.46,-1.48,0.0,-0.0475,0.01,-0.0045,,1.82,1.479,0.252,
23.133,1.4056,-0.039,0.201,-0.63,0.58,-1.51,0.0,-0.0289,0.0073,0.0045,,1.82,1.478,0.254,
23.184,1.4066,-0.0384,0.2,-0.21,0.88,-1.22,0.0,-0.011,0.0027,0.0012,,1.804,1.478,0.254,
23.234,1.4081,-0.0388,0.196,0.11,0.97,-0.87,0.0,0.004,-0.0058,-0.0007,,1.804,1.485,0.255,
23.283,1.4107,-0.0382,0.198,0.27,0.94,-0.41,0.0,0.0159,-0.0104,-0.0015,,1.721,1.485,0.255,
23.333,1.4132,-0.039,0.2,0.32,0.88,0.03,0.0,0.0229,-0.0185,0.0021,,1.721,1.473,0.256,
23.384,1.4159,-0.04,0.2,0.33,0.69,0.17,0.0,0.0265,-0.0248,0.0052,,1.625,1.473,0.256,
23.433,1.4177,-0.0421,0.2,0.2,0.41,0.43,0.0,0.0259,-0.0324,0.006,,1.625,1.47,0.25,
23.483,1.4186,-0.0438,0.198,-0.09,0.38,0.73,0.0,0.0202,-0.0357,0.0062,,,1.47,0.25,
23.533,1.4196,-0.0444,0.201,-0.31,0.34,1.04,0.0,0.013,-0.0349,0.0025,,,1.48,0.25,
23.583,1.4191,-0.0464,0.201,-0.42,0.17,0.96,0.0,0.0016,-0.0378,0.0096,3.188,1.573,1.48,0.25,
23.633,1.4184,-0.0481,0.199,-0.55,0.17,1.06,0.0,-0.0089,-0.038,0.0075,3.188,1.573,1.485,0.249,
23.683,1.4169,-0.0486,0.203,-0.77,0.06,0.97,0.0,-0.0201,-0.0354,-0.0015,,,1.485,0.249,
23.734,1.4154,-0.0489,0.198,-1.03,0.06,0.9,0.0,-0.0293,-0.0311,0.0085,,,1.479,0.248,
23.783,1.413,-0.0487,0.202,-1.23,0.09,0.62,0.0,-0.0382,-0.0267,-0.0073,3.003,1.654,1.479,0.248,
23.833,1.4106,-0.0485,0.201,-1.48,-0.09,0.33,0.0,-0.044,-0.0225,0.0056,3.003,1.654,1.493,0.249,
23.883,1.4064,-0.0491,0.201,-1.67,-0.1,0.05,0.0,-0.0514,-0.0197,0.0034,,1.713,1.493,0.249,
23.933,1.4027,-0.0494,0.201,-1.84,0.05,-0.2,0.0,-0.0543,-0.0177,0.0033,,1.713,1.488,0.252,
23.982,1.4012,-0.0493,0.206,-2.1,0.15,-0.59,0.0,-0.0479,-0.0153,0.0031,,1.785,1.488,0.252,
24.033,1.3993,-0.0496,0.204,-2.33,0.03,-0.66,0.0,-0.0416,-0.0152,0.0072,,1.785,1.493,0.252,
24.083,1.3979,-0.0504,0.204,-2.44,0.09,-0.83,0.0,-0.0342,-0.0156,0.0018,,1.81,1.493,0.252,
24.133,1.3957,-0.0518,0.202,-2.43,0.23,-0.95,0.0,-0.0285,-0.0192,0.0011,,1.81,1.491,0.252,
24.183,1.395,-0.0531,0.203,-2.4,0.16,-1.08,0.0,-0.0186,-0.0223,-0.0066,,1.812,1.491,0.252,
24.233,1.3944,-0.0548,0.201,-2.39,0.24,-1.35,0.0,-0.008,-0.026,-0.0103,,1.812,1.497,0.245,
24.283,1.3951,-0.0571,0.203,-2.34,0.17,-1.13,0.0,0.0051,-0.0313,-0.0119,,1.846,1.497,0.245,
24.333,1.3972,-0.0592,0.202,-2.27,-0.1,-0.73,0.0,0.0182,-0.0338,-0.0052,,1.846,1.494,0.246,
24.383,1.4003,-0.0612,0.2,-2.23,-0.3,-0.32,0.0,0.0287,-0.0335,-0.0038,,1.802,1.494,0.246,
24.433,1.4022,-0.0624,0.197,-2.07,-0.43,0.06,0.0,0.0316,-0.0294,-0.0052,,1.802,1.501,0.243,
24.482,1.4059,-0.0648,0.201,-1.86,-0.61,0.32,0.0,0.0366,-0.0284,-0.0087,,,1.501,0.243,
24.532,1.408,-0.0664,0.205,-1.73,-0.73,0.68,0.0,0.0339,-0.0235,0.0061,,,1.502,0.239,
24.582,1.4106,-0.0675,0.206,-1.68,-0.92,0.82,0.0,0.0307,-0.0165,0.0098,,1.652,1.502,0.239,
24.633,1.4124,-0.0687,0.204,-1.69,-0.95,0.81,0.0,0.0258,-0.0104,0.0046,,1.652,1.503,0.236,
24.683,1.4149,-0.0688,0.201,-1.82,-1.02,1.08,0.0,0.0218,-0.0014,0.0033,,,1.503,0.236,
24.733,1.4164,-0.0688,0.201,-1.86,-0.87,1.26,0.0,0.0141,0.0068,-0.003,,,1.508,0.234,
24.783,1.4171,-0.0676,0.201,-1.84,-0.61,1.27,0.0,0.0044,0.0159,-0.0019,,1.63,1.508,0.234,
24.833,1.4175,-0.0657,0.201,-1.7,-0.39,1.19,0.0,-0.0051,0.0234,-0.0043,,1.63,1.5,0.233,
24.882,1.4168,-0.0651,0.2,-1.55,-0.13,0.98,0.0,-0.015,0.0243,-0.0053,,,1.5,0.233,
24.932,1.4165,-0.064,0.202,-1.3,0.15,0.81,0.0,-0.0208,0.0242,-0.0085,,,1.504,0.233,
24.982,1.4152,-0.0631,0.198,-0.99,0.47,0.59,0.0,-0.0275,0.0213,-0.0051,,,1.504,0.233,
25.032,1.4144,-0.0621,0.201,-0.65,0.73,0.52,0.0,-0.0303,0.0165,-0.0147,,,1.495,0.236,
25.083,1.4128,-0.0631,0.199,-0.42,0.67,0.45,0.0,-0.0343,0.0055,-0.0039,,1.679,1.495,0.236,
25.132,1.4118,-0.0639,0.201,-0.29,0.42,0.24,0.0,-0.0355,-0.0021,-0.0062,,1.679,1.501,0.234,
25.183,1.4114,-0.0652,0.201,-0.28,0.12,0.05,0.0,-0.0329,-0.0078,-0.0002,,,1.501,0.234,
25.232,1.411,-0.0675,0.198,-0.41,-0.31,0.13,0.0,-0.0295,-0.013,0.0001,,,1.501,0.232,
25.282,1.4107,-0.0697,0.2,-0.65,-0.61,0.17,0.0,-0.0273,-0.0137,-0.0072,,1.695,1.501,0.232,
25.332,1.4109,-0.0715,0.2,-0.88,-0.97,0.32,0.0,-0.0248,-0.0108,0.0015,,1.695,1.501,0.229,
25.383,1.4096,-0.0729,0.196,-1.04,-0.98,0.54,0.0,-0.0282,-0.0053,0.0051,,,1.501,0.229,
25.433,1.4097,-0.0742,0.198,-1.1,-1.06,0.62,0.0,-0.0283,-0.0004,-0.005,,,1.507,0.228,
25.483,1.4095,-0.0763,0.199,-0.94,-0.98,0.7,0.0,-0.0301,0.0025,0.0096,,,1.507,0.228,
25.533,1.4087,-0.0763,0.199,-0.73,-0.93,0.77,0.0,-0.034,0.0098,0.0065,,,1.511,0.227,
25.583,1.4077,-0.0752,0.202,-0.44,-0.87,0.8,0.0,-0.0383,0.0184,0.0027,,1.632,1.511,0.227,
25.632,1.4063,-0.0748,0.201,-0.13,-0.9,0.6,0.0,-0.0425,0.0243,0.012,,1.632,1.508,0.226,
25.682,1.405,-0.0731,0.203,0.18,-0.82,0.74,0.0,-0.0451,0.0322,0.0083,,1.623,1.508,0.226,
25.732,1.403,-0.0716,0.2,0.39,-0.81,0.74,0.0,-0.0506,0.038,0.0103,,1.623,1.502,0.224,
25.782,1.4018,-0.0703,0.202,0.47,-0.68,0.82,0.0,-0.0532,0.0426,-0.0001,,1.582,1.502,0.224,
25.833,1.3987,-0.0685,0.203,0.45,-0.37,0.74,0.0,-0.0609,0.046,0.0038,,1.582,1.503,0.23,
25.882,1.3956,-0.0662,0.201,0.45,-0.27,0.46,0.0,-0.0665,0.0486,0.002,,1.625,1.503,0.23,
25.934,1.3933,-0.0655,0.2,0.49,-0.12,-0.05,0.0,-0.0653,0.0458,0.0001,,1.625,1.503,0.233,
25.982,1.3912,-0.0645,0.2,0.39,0.13,-0.16,0.0,-0.0615,0.0422,-0.0013,,,1.503,0.233,
26.033,1.389,-0.0619,0.2,0.18,0.33,0.01,0.0,-0.0582,0.0418,-0.0079,,,1.498,0.238,
26.082,1.3865,-0.0606,0.202,-0.11,0.37,0.1,0.0,-0.0574,0.0371,-0.0068,,1.69,1.498,0.238,
26.132,1.3839,-0.0595,0.202,-0.35,0.33,0.21,0.0,-0.0576,0.0321,-0.004,,1.69,1.493,0.239,
26.184,1.3818,-0.0585,0.201,-0.63,0.47,0.34,0.0,-0.0576,0.0275,-0.005,,1.618,1.493,0.239,
26.233,1.3789,-0.058,0.199,-0.9,0.46,0.3,0.0,-0.0602,0.0215,-0.007,,1.618,1.497,0.245,
26.282,1.3763,-0.0573,0.199,-1.16,0.47,0.38,0.0,-0.0621,0.0167,-0.0092,,1.633,1.497,0.245,
26.333,1.3736,-0.0575,0.196,-1.38,0.39,0.45,0.0,-0.064,0.0101,-0.0055,,1.633,1.497,0.247,
26.383,1.3707,-0.0574,0.199,-1.52,0.13,0.48,0.0,-0.0672,0.0067,-0.0093,,1.625,1.497,0.247,
26.432,1.3678,-0.0581,0.197,-1.62,-0.04,0.33,0.0,-0.0689,0.0034,0.0028,,1.625,1.498,0.245,
26.483,1.3648,-0.0586,0.199,-1.75,-0.4,0.54,0.0,-0.0712,0.0031,0.0031,,1.629,1.498,0.245,
26.532,1.3616,-0.0593,0.199,-1.79,-0.44,0.48,0.0,-0.074,0.0041,0.01,,1.629,1.493,0.244,
26.582,1.357,-0.0597,0.199,-1.79,-0.25,0.63,0.0,-0.0808,0.0052,0.0106,,1.625,1.493,0.244,
26.632,1.3537,-0.0597,0.2,-1.64,-0.0,0.59,0.0,-0.0838,0.006,0.008,,1.625,1.496,0.246,
26.683,1.3496,-0.0601,0.203,-1.38,0.28,0.44,0.0,-0.0875,0.0029,0.0067,,1.622,1.496,0.246,
26.733,1.3455,-0.0604,0.2,-1.09,0.4,0.33,0.0,-0.0892,-0.0009,0.0074,,1.622,1.494,0.245,
26.782,1.3416,-0.0609,0.198,-0.91,0.42,0.27,0.0,-0.0903,-0.0053,-0.0049,,,1.494,0.245,
26.832,1.3387,-0.0617,0.199,-0.89,0.46,0.17,0.0,-0.0873,-0.0107,-0.004,,,1.497,0.243,
26.883,1.3352,-0.0639,0.201,-0.96,0.26,0.22,0.0,-0.0863,-0.0186,-0.0034,,1.626,1.497,0.243,
26.933,1.3306,-0.0655,0.2,-1.07,-0.09,0.3,0.0,-0.089,-0.0216,-0.0028,,1.626,1.496,0.24,
26.981,1.3277,-0.0671,0.199,-1.1,-0.23,0.28,0.0,-0.0865,-0.0219,-0.0075,,1.587,1.496,0.24,
27.032,1.3228,-0.0692,0.201,-1.21,-0.53,0.41,0.0,-0.091,-0.0224,-0.0045,,1.587,1.507,0.235,
27.083,1.319,-0.072,0.199,-1.43,-0.8,0.38,0.0,-0.0915,-0.0224,0.0058,,1.614,1.507,0.235,
27.132,1.3156,-0.0731,0.196,-1.67,-0.84,0.37,0.0,-0.0907,-0.0156,-0.0019,,1.614,1.504,0.236,
27.181,1.3119,-0.0739,0.199,-1.84,-0.93,0.38,0.0,-0.0911,-0.0088,-0.0073,,1.613,1.504,0.236,
27.232,1.3075,-0.0742,0.198,-1.82,-0.76,0.68,0.0,-0.094,-0.0009,0.0056,,1.613,1.505,0.233,
27.283,1.3043,-0.0745,0.199,-1.61,-0.4,0.68,0.0,-0.095,0.003,-0.0031,,1.571,1.505,0.233,
27.332,1.2997,-0.0737,0.2,-1.35,-0.34,0.74,0.0,-0.0998,0.0079,-0.0027,,1.571,1.505,0.231,
27.381,1.2947,-0.0739,0.199,-1.12,-0.5,0.75,0.0,-0.1056,0.0092,0.0032,,1.554,1.505,0.231,
27.432,1.2898,-0.0748,0.199,-0.88,-0.6,0.71,0.0,-0.11,0.0094,0.005,,1.554,1.507,0.235,
27.482,1.2864,-0.0746,0.202,-0.63,-0.89,0.64,0.0,-0.1091,0.0144,0.0106,,,1.507,0.235,
27.532,1.2817,-0.0746,0.2,-0.46,-0.97,0.68,0.0,-0.1121,0.0199,0.0196,,,1.506,0.239,
27.583,1.2775,-0.0746,0.2,-0.36,-0.84,0.9,0.0,-0.1138,0.0239,0.0128,,1.52,1.506,0.239,
27.632,1.2739,-0.0727,0.2,-0.4,-0.74,1.12,0.0,-0.1154,0.0324,0.0142,,1.52,1.5,0.247,
27.681,1.27,-0.072,0.201,-0.52,-0.72,1.04,0.0,-0.1186,0.0356,0.0106,,1.487,1.5,0.247,
27.732,1.2654,-0.0703,0.204,-0.75,-0.58,1.11,0.0,-0.1227,0.0404,0.0131,,1.487,1.496,0.248,
27.781,1.2596,-0.0682,0.204,-0.96,-0.13,1.32,0.0,-0.1314,0.0439,0.016,,1.472,1.496,0.248,
27.832,1.2549,-0.0666,0.206,-1.16,0.2,1.55,0.0,-0.1369,0.042,0.0123,,1.472,1.501,0.265,
27.882,1.2496,-0.0647,0.207,-1.4,0.41,1.45,0.0,-0.1445,0.0393,0.0141,,1.456,1.501,0.265,
27.932,1.2431,-0.0642,0.205,-1.66,0.58,1.38,0.0,-0.1531,0.0315,0.0095,,1.456,1.498,,
27.982,1.2375,-0.0638,0.208,-1.84,0.51,1.51,0.0,-0.1584,0.0243,0.0064,,,1.498,,
28.032,1.2307,-0.0621,0.208,-1.89,0.69,1.42,0.0,-0.1665,0.0215,0.0063,,,1.502,,
28.082,1.223,-0.0617,0.2,-1.83,0.79,1.5,0.0,-0.1763,0.0139,-0.0008,,1.438,1.502,,
28.132,1.2166,-0.0624,0.204,-1.69,0.57,1.24,0.0,-0.1806,0.0048,-0.0153,,1.438,1.5,,
28.183,1.2089,-0.0633,0.206,-1.33,0.35,1.15,0.0,-0.1858,-0.0021,0.0028,,1.458,1.5,,
28.242,1.2017,-0.0642,0.201,-0.84,0.36,1.07,0.0,-0.1882,-0.0066,-0.0019,,1.458,1.499,,
28.282,1.1916,-0.0659,0.204,-0.39,0.36,1.1,0.0,-0.1992,-0.0132,-0.0153,,1.407,1.499,,
28.332,1.184,-0.0669,0.205,-0.03,0.04,0.87,0.0,-0.2003,-0.0164,0.0034,,1.407,1.506,,
28.382,1.1761,-0.0689,0.202,0.28,-0.16,0.65,0.0,-0.2001,-0.0193,0.0007,,1.448,1.506,,
28.431,1.1682,-0.0702,0.204,0.5,-0.3,0.41,0.0,-0.1974,-0.0186,-0.0113,,1.448,1.514,,
28.482,1.1611,-0.0711,0.202,0.6,-0.43,0.44,0.0,-0.1921,-0.0155,0.0006,,,1.514,,
28.532,1.1527,-0.0733,0.205,0.66,-0.65,0.44,0.0,-0.1918,-0.016,-0.0048,,,1.52,,
28.582,1.144,-0.0746,0.202,0.63,-0.77,0.46,0.0,-0.1924,-0.0121,-0.0002,1.976,1.472,1.52,,
28.631,1.1359,-0.076,0.204,0.58,-0.86,0.59,0.0,-0.192,-0.0083,-0.0087,1.976,1.472,1.529,,
28.681,1.1273,-0.0769,0.202,0.49,-0.94,0.61,0.0,-0.1939,-0.003,0.0004,,1.43,1.529,,
28.731,1.1188,-0.0767,0.204,0.47,-1.15,0.59,0.0,-0.1948,0.0061,-0.0053,,1.43,1.531,,
28.782,1.1106,-0.0767,0.203,0.54,-1.0,0.67,0.0,-0.1945,0.0137,-0.001,,1.418,1.531,,
28.832,1.1012,-0.0768,0.204,0.63,-0.97,0.74,0.0,-0.1996,0.0191,-0.004,,1.418,1.537,,
28.881,1.0923,-0.0756,0.203,0.77,-0.72,0.78,0.0,-0.2022,0.0264,-0.0047,,,1.537,,
28.931,1.0838,-0.0738,0.202,0.9,-0.44,0.87,0.0,-0.2037,0.0326,-0.0082,,,1.538,,
28.981,1.0745,-0.0724,0.2,1.03,-0.15,1.06,0.0,-0.2081,0.0343,-0.0023,,,1.538,,
29.031,1.0654,-0.0708,0.197,1.07,-0.03,1.05,0.0,-0.2125,0.0342,-0.0037,,,1.549,,
29.082,1.0552,-0.0694,0.202,0.97,0.1,0.91,0.0,-0.2188,0.033,-0.0086,,,1.549,,
29.132,1.043,-0.0681,0.197,0.73,0.16,0.84,0.0,-0.23,0.0309,0.0007,,,1.556,,
29.181,1.0324,-0.0672,0.201,0.42,0.24,0.72,0.0,-0.2334,0.0274,-0.0114,,1.31,1.556,,
29.232,1.0206,-0.0673,0.198,0.01,0.18,0.6,0.0,-0.2389,0.021,0.0,,1.31,1.559,,
29.281,1.0098,-0.0674,0.198,-0.47,0.1,0.37,0.0,-0.2393,0.0163,-0.0084,,1.343,1.559,,
29.332,0.9979,-0.0682,0.199,-0.87,-0.09,0.14,0.0,-0.2411,0.0109,-0.0046,,1.343,1.555,,
29.381,0.9853,-0.0674,0.202,-1.24,-0.26,0.01,0.0,-0.2438,0.013,-0.0016,,1.371,1.555,,
29.431,0.9737,-0.0669,0.202,-1.6,-0.43,-0.33,0.0,-0.2406,0.0151,-0.0,,1.371,1.558,,
29.481,0.9628,-0.0664,0.199,-1.92,-0.47,-0.42,0.0,-0.2342,0.0179,0.0006,,,1.558,,
29.531,0.9518,-0.0658,0.197,-2.2,-0.31,-0.37,0.0,-0.2286,0.0201,-0.004,,,1.556,0.683,
29.581,0.9411,-0.0656,0.196,-2.45,-0.23,-0.14,0.0,-0.2236,0.0196,-0.0042,,1.34,1.556,0.683,
29.631,0.9295,-0.0652,0.196,-2.64,-0.18,0.0,0.0,-0.2244,0.0195,-0.0086,,1.34,1.563,0.671,
29.681,0.9184,-0.064,0.196,-2.81,-0.12,0.04,0.0,-0.2242,0.021,-0.0048,,1.316,1.563,0.671,
29.731,0.9078,-0.0637,0.199,-2.98,-0.03,0.05,0.0,-0.2225,0.0193,-0.0035,,1.316,1.566,0.666,
29.781,0.8964,-0.0627,0.198,-3.21,-0.26,0.13,0.0,-0.2239,0.0205,0.0008,,1.309,1.566,0.666,
29.831,0.8855,-0.0626,0.2,-3.32,-0.23,0.3,0.0,-0.2242,0.0198,-0.0035,,1.309,1.562,0.656,
29.881,0.8741,-0.0622,0.198,-3.31,-0.1,0.14,0.0,-0.2262,0.0196,-0.0007,,1.275,1.562,0.656,
29.933,0.8608,-0.0617,0.199,-3.24,-0.03,-0.13,0.0,-0.2326,0.0187,-0.009,,1.275,1.588,0.655,
29.982,0.8494,-0.0614,0.199,-3.12,0.1,-0.3,0.0,-0.2304,0.0163,-0.0027,,1.29,1.588,0.655,
30.031,0.8382,-0.0603,0.196,-3.03,0.12,-0.28,0.0,-0.2268,0.016,0.0024,,1.29,1.598,0.663,
30.081,0.827,-0.0608,0.192,-2.91,0.07,-0.31,0.0,-0.2245,0.0113,-0.0004,,1.267,1.598,0.663,
30.131,0.8164,-0.0607,0.196,-2.82,0.08,-0.41,0.0,-0.2193,0.009,-0.0033,,1.267,1.603,0.669,
30.182,0.8042,-0.0613,0.192,-2.75,0.09,-0.3,0.0,-0.2203,0.0047,0.0084,,1.258,1.603,0.669,
30.231,0.7935,-0.0622,0.199,-2.65,0.17,-0.32,0.0,-0.2173,0.0003,0.001,,1.258,1.628,0.678,
30.281,0.7829,-0.0633,0.198,-2.57,0.07,-0.28,0.0,-0.2139,-0.0045,0.0191,,1.259,1.628,0.678,
30.331,0.7728,-0.0638,0.199,-2.59,0.01,-0.28,0.0,-0.2101,-0.0059,0.0131,,1.259,1.634,0.68,
30.382,0.7628,-0.0655,0.2,-2.58,-0.04,-0.28,0.0,-0.2065,-0.0105,0.0143,,1.252,1.634,0.68,
30.434,0.7525,-0.0669,0.203,-2.64,-0.3,-0.35,0.0,-0.2036,-0.0122,0.0149,,1.252,1.658,0.696,
30.481,0.7416,-0.0684,0.203,-2.64,-0.52,-0.15,0.0,-0.2035,-0.0122,0.0164,1.607,1.239,1.658,0.696,
30.53,0.7317,-0.07,0.204,-2.66,-0.79,-0.14,0.0,-0.2019,-0.0103,0.0068,1.607,1.239,1.673,0.722,
30.581,0.7224,-0.0713,0.202,-2.65,-0.84,0.01,0.0,-0.1984,-0.0067,0.0069,,1.215,1.673,0.722,
30.631,0.7127,-0.0722,0.202,-2.69,-0.9,0.05,0.0,-0.1978,-0.0018,-0.0014,,1.215,1.676,0.76,
30.68,0.7032,-0.0725,0.2,-2.75,-0.89,0.12,0.0,-0.1967,0.0048,-0.0053,,1.188,1.676,0.76,
30.732,0.6942,-0.0718,0.199,-2.82,-0.81,0.22,0.0,-0.195,0.013,-0.0102,,1.188,1.69,0.837,
30.78,0.6835,-0.0716,0.199,-2.83,-0.7,0.38,0.0,-0.2001,0.018,-0.011,,1.163,1.69,0.837,
30.83,0.6735,-0.0706,0.196,-2.81,-0.71,0.54,0.0,-0.2032,0.024,-0.0099,,1.163,1.706,0.907,
30.88,0.664,-0.0703,0.199,-2.84,-0.72,0.53,0.0,-0.2056,0.027,-0.0137,,1.138,1.706,0.907,
30.931,0.654,-0.0692,0.199,-2.89,-0.77,0.49,0.0,-0.2082,0.0323,-0.0035,,1.138,1.705,0.935,
30.98,0.6431,-0.0678,0.2,-2.94,-0.74,0.59,0.0,-0.2133,0.0376,-0.0092,,1.109,1.705,0.935,
31.031,0.631,-0.0659,0.199,-2.98,-0.62,0.54,0.0,-0.2215,0.044,-0.0054,,1.109,,0.928,
31.081,0.6193,-0.0636,0.199,-2.97,-0.45,0.52,0.0,-0.2279,0.0486,-0.0058,1.752,1.079,,0.928,
31.131,0.6086,-0.0615,0.196,-2.91,-0.29,0.17,0.0,-0.2282,0.051,-0.0066,1.752,1.079,1.742,0.925,
31.18,0.5974,-0.0599,0.196,-2.78,-0.09,-0.06,0.0,-0.2284,0.0496,-0.0114,,1.064,1.742,0.925,
31.231,0.5859,-0.0588,0.193,-2.68,0.07,-0.16,0.0,-0.2274,0.0459,-0.0084,,1.064,1.777,0.931,
31.281,0.5757,-0.0568,0.193,-2.57,0.11,-0.2,0.0,-0.2222,0.044,-0.0098,,1.046,1.777,0.931,
31.331,0.5638,-0.0554,0.195,-2.41,0.22,-0.21,0.0,-0.2233,0.0402,-0.0082,,1.046,1.828,0.937,
31.381,0.5536,-0.054,0.201,-2.24,0.27,-0.31,0.0,-0.2182,0.0364,-0.0005,,1.024,1.828,0.937,
31.431,0.5427,-0.0525,0.194,-2.12,0.33,-0.19,0.0,-0.216,0.0326,0.0126,,1.024,1.962,0.94,
31.481,0.5328,-0.0512,0.198,-2.0,0.41,-0.19,0.0,-0.2118,0.0289,-0.0053,,1.007,1.962,0.94,
31.531,0.5219,-0.0494,0.196,-1.83,0.44,-0.14,0.0,-0.211,0.0266,0.0117,,1.007,,0.945,
31.581,0.5104,-0.0486,0.196,-1.7,0.52,0.01,0.0,-0.2134,0.0214,0.0046,,0.991,,0.945,
31.63,0.4994,-0.0486,0.196,-1.5,0.61,0.03,0.0,-0.2149,0.0137,0.0024,,0.991,2.514,0.944,
31.681,0.4886,-0.0482,0.196,-1.29,0.67,0.08,0.0,-0.2153,0.0079,0.0033,,0.986,2.514,0.944,
31.731,0.4778,-0.048,0.196,-1.1,0.68,0.03,0.0,-0.216,0.0019,0.0006,,0.986,2.763,0.953,
31.781,0.4681,-0.0484,0.199,-0.91,0.61,-0.12,0.0,-0.2121,-0.0047,0.0043,,0.983,2.763,0.953,
31.83,0.4575,-0.0484,0.195,-0.76,0.43,-0.25,0.0,-0.2108,-0.0081,0.0093,,0.983,2.789,0.955,
31.881,0.4462,-0.0493,0.195,-0.58,0.26,-0.27,0.0,-0.2111,-0.0126,-0.0039,,0.989,2.789,0.955,
31.931,0.436,-0.05,0.194,-0.3,0.23,-0.34,0.0,-0.2077,-0.0147,0.0003,,0.989,2.774,0.967,
31.981,0.4261,-0.0512,0.193,-0.08,0.15,-0.49,0.0,-0.203,-0.0178,0.0007,,1.001,2.774,0.967,
32.031,0.4175,-0.0519,0.196,0.2,0.12,-0.47,0.0,-0.1943,-0.0185,0.0001,,1.001,,0.967,
