time_s,x_m,y_m,z_down_m,vx_ms,vy_ms,vz_ms
40.566,0.6465,0.0107,0.196,-0.3081,-0.0072,0.018
40.616,0.6323,0.01,0.197,-0.3048,-0.014,0.0181
40.665,0.6174,0.0091,0.198,-0.3039,-0.0193,0.0164
40.716,0.6031,0.0081,0.203,-0.3015,-0.023,0.016
40.765,0.5879,0.0071,0.201,-0.302,-0.025,0.0233
40.816,0.5713,0.0066,0.205,-0.3067,-0.024,0.0123
40.866,0.5563,0.0057,0.207,-0.3051,-0.0237,0.0144
40.915,0.5409,0.0058,0.204,-0.3023,-0.018,0.0171
40.965,0.5273,0.006,0.203,-0.2927,-0.0128,0.0014
41.015,0.5127,0.0061,0.201,-0.2862,-0.0075,-0.0051
41.065,0.4992,0.0064,0.202,-0.2759,-0.0025,-0.0083
41.116,0.4819,0.0071,0.2,-0.2792,0.0029,-0.0068
41.166,0.4699,0.0083,0.204,-0.2653,0.0085,-0.0091
41.215,0.4569,0.0103,0.203,-0.2571,0.0145,0.0024
41.266,0.4444,0.0121,0.201,-0.2494,0.0178,0.004
41.316,0.4316,0.0141,0.198,-0.2448,0.0201,-0.0034
41.365,0.4196,0.0154,0.2,-0.239,0.0192,-0.0082
41.415,0.4057,0.0165,0.201,-0.2407,0.0165,-0.0045
41.465,0.3948,0.0178,0.201,-0.234,0.0133,-0.0028
41.516,0.3836,0.0186,0.198,-0.2297,0.0082,-0.0056
41.566,0.3714,0.0191,0.2,-0.2287,0.0035,-0.0141
41.616,0.3599,0.0191,0.201,-0.2248,-0.0027,-0.0068
41.665,0.3465,0.0183,0.196,-0.227,-0.0099,0.0001
41.716,0.3349,0.018,0.197,-0.2232,-0.0165,-0.0057
41.766,0.3234,0.0172,0.199,-0.2186,-0.0242,0.0085
41.815,0.3127,0.016,0.202,-0.2121,-0.0317,0.0282
41.865,0.3028,0.0147,0.204,-0.2034,-0.0378,0.0322
41.915,0.292,0.0133,0.204,-0.1982,-0.0417,0.0405
41.965,0.2815,0.0103,0.207,-0.1895,-0.0437,0.0435
42.016,0.2723,0.009,0.207,-0.1796,-0.0378,0.0345
42.065,0.2648,0.0073,0.208,-0.1661,-0.031,0.0297
42.116,0.2571,0.0055,0.21,-0.1592,-0.0253,0.0203
42.166,0.25,0.0046,0.209,-0.1493,-0.0189,0.0116
42.215,0.2433,0.0041,0.212,-0.1409,-0.013,0.0011
42.265,0.2359,0.0025,0.213,-0.1371,-0.0098,0.0089
42.316,0.2294,0.0017,0.211,-0.1329,-0.0068,0.0038
42.365,0.2238,0.0009,0.211,-0.1262,-0.0061,-0.0077
42.416,0.2181,-0.0003,0.212,-0.1213,-0.0089,-0.0106
42.465,0.2129,-0.0013,0.211,-0.1181,-0.01,-0.0043
42.515,0.2063,-0.0018,0.211,-0.1207,-0.011,-0.0085
42.565,0.2012,-0.0034,0.205,-0.1201,-0.0156,-0.0142
42.615,0.1948,-0.0046,0.197,-0.1254,-0.0166,-0.0292
42.666,0.1882,-0.0057,0.14,-0.1302,-0.0161,-0.0425
42.715,0.1829,-0.0081,0.124,-0.1307,-0.0197,-0.157
42.765,0.1787,-0.0092,0.117,-0.1285,-0.017,-0.1615
42.815,0.1775,-0.0116,0.128,-0.1186,-0.0162,-0.0709
42.865,0.1816,-0.0163,0.134,-0.0939,-0.0224,-0.0258
42.916,0.183,-0.0108,0.157,-0.0827,0.0131,0.0424
42.965,0.1806,-0.0106,0.163,-0.0886,0.0238,0.1048
43.015,0.1764,-0.0101,0.19,-0.101,0.0278,0.1225
43.064,0.1649,-0.0086,0.202,-0.1404,0.0291,0.1733
43.115,0.1541,-0.0068,0.219,-0.1694,0.0314,0.1838
43.165,0.1442,-0.0048,0.236,-0.1846,0.0332,0.1759
43.216,0.1335,-0.0025,0.249,-0.1912,0.0342,0.1694
43.264,0.123,-0.0002,0.26,-0.1862,0.0348,0.145
43.315,0.113,0.0027,0.269,-0.1718,0.0359,0.1074
43.365,0.1045,0.005,0.274,-0.144,0.032,0.0837
43.415,0.0972,0.0079,0.273,-0.1114,0.0295,0.0442
43.464,0.092,0.0098,0.272,-0.0726,0.0211,-0.0006
43.516,0.089,0.0112,0.266,-0.0305,0.0107,-0.0371
43.566,0.0883,0.0116,0.262,0.0125,-0.001,-0.0707
43.615,0.0908,0.0163,0.249,0.0575,-0.0027,-0.093
43.665,0.0937,0.0186,0.239,0.0926,-0.0098,-0.1198
43.715,0.0991,0.0192,0.222,0.124,-0.0196,-0.1361
43.767,0.1036,0.0213,0.211,0.1415,-0.0251,-0.1526
43.816,0.1113,0.0204,0.198,0.1592,-0.0347,-0.1517
43.865,0.1154,0.02,0.19,0.1576,-0.041,-0.1411
43.915,0.1206,0.0198,0.182,0.1521,-0.045,-0.1234
43.964,0.1259,0.0179,0.175,0.1416,-0.0511,-0.1017
44.015,0.1298,0.0155,0.167,0.1243,-0.0561,-0.0837
44.066,0.1341,0.0129,0.167,0.1067,-0.0607,-0.0687
44.115,0.1356,0.0118,0.165,0.0824,-0.0573,-0.0426
44.165,0.1359,0.0096,0.168,0.0579,-0.0541,-0.021
44.214,0.1363,0.0073,0.169,0.0364,-0.0512,0.0061
44.265,0.1354,0.0048,0.177,0.0143,-0.0482,0.0235
44.315,0.1351,0.0033,0.185,-0.002,-0.0413,0.0454
44.365,0.1324,0.0015,0.188,-0.0222,-0.0376,0.0655
44.415,0.1283,0.001,0.196,-0.0429,-0.0284,0.0636
44.465,0.1241,0.0005,0.198,-0.0595,-0.021,0.0666
44.514,0.1184,0.0009,0.206,-0.077,-0.0135,0.0563
44.564,0.1135,0.0018,0.211,-0.0868,-0.0047,0.0566
44.615,0.1076,0.003,0.214,-0.0952,0.0031,0.0535
44.666,0.1035,0.004,0.214,-0.0942,0.0078,0.0413
44.714,0.0991,0.0049,0.221,-0.0932,0.0097,0.0239
44.764,0.0938,0.0059,0.22,-0.0949,0.01,0.0205
44.815,0.0884,0.0075,0.22,-0.0959,0.0108,0.004
44.865,0.085,0.0085,0.216,-0.0906,0.0088,-0.0096
44.914,0.0797,0.0098,0.215,-0.0916,0.0072,-0.0287
44.965,0.0747,0.0112,0.213,-0.0915,0.0068,-0.0377
45.015,0.0696,0.0116,0.209,-0.0917,0.0029,-0.0415
45.065,0.0655,0.0131,0.205,-0.0894,0.0035,-0.0506
45.114,0.0629,0.0145,0.204,-0.0834,0.0025,-0.0546
45.164,0.0573,0.0151,0.199,-0.0877,-0.0009,-0.0494
45.215,0.0547,0.0171,0.193,-0.083,0.001,-0.0489
45.265,0.0514,0.0174,0.194,-0.0802,-0.0038,-0.0534
45.314,0.0485,0.0172,0.19,-0.0754,-0.0105,-0.0356
45.366,0.0431,0.017,0.187,-0.078,-0.0152,-0.0302
45.415,0.0393,0.0156,0.178,-0.0754,-0.0227,-0.0325
45.466,0.0364,0.0156,0.179,-0.069,-0.023,-0.0414
45.514,0.0355,0.0157,0.171,-0.0575,-0.0226,-0.0309
45.565,0.0339,0.0139,0.172,-0.0498,-0.0265,-0.0285
45.615,0.0306,0.013,0.168,-0.0502,-0.0261,-0.0143
45.665,0.0276,0.0114,0.169,-0.0522,-0.0273,-0.0021
45.715,0.0243,0.0099,0.169,-0.0543,-0.027,0.0062
45.764,0.0221,0.0088,0.171,-0.0521,-0.0255,0.0197
45.815,0.0193,0.0084,0.177,-0.0518,-0.0223,0.0293
45.865,0.0184,0.0076,0.181,-0.0462,-0.0209,0.0488
45.915,0.0178,0.0082,0.185,-0.0396,-0.0165,0.0596
45.964,0.0166,0.0078,0.186,-0.035,-0.0154,0.0591
46.015,0.0156,0.0063,0.193,-0.0299,-0.0182,0.0519
46.064,0.0146,0.0053,0.197,-0.0259,-0.0192,0.0599
46.114,0.0143,0.0053,0.198,-0.0202,-0.0172,0.0628
46.164,0.0156,0.005,0.201,-0.0103,-0.0151,0.0496
46.215,0.0186,0.0049,0.205,0.0038,-0.0124,0.0443
46.264,0.0188,0.0043,0.206,0.0059,-0.0121,0.0415
46.314,0.0254,0.0078,0.209,0.0249,0.0008,0.0319
46.364,0.03,0.0095,0.209,0.035,0.0066,0.0268
46.415,0.0323,0.0098,0.213,0.035,0.006,0.0163
46.465,0.034,0.0113,0.216,0.031,0.0071,0.0178
46.514,0.0367,0.0118,0.211,0.0289,0.0042,0.0199
46.564,0.0388,0.0124,0.209,0.0248,0.0011,-0.0052
46.614,0.041,0.0126,0.206,0.0195,-0.0025,-0.0185
46.664,0.0429,0.013,0.209,0.0129,-0.0051,-0.0217
46.715,0.0455,0.0134,0.203,0.0065,-0.0071,-0.0113
46.764,0.0448,0.0126,0.197,-0.0081,-0.0116,-0.0205
46.813,0.0437,0.0106,0.196,-0.0234,-0.0186,-0.0336
46.863,0.0433,0.0108,0.197,-0.034,-0.0181,-0.028
46.914,0.0404,0.0111,0.195,-0.0482,-0.016,-0.0175
46.964,0.0383,0.0106,0.197,-0.0559,-0.016,-0.0181
47.014,0.0346,0.0102,0.193,-0.064,-0.0151,-0.011
47.064,0.0313,0.0089,0.195,-0.0679,-0.0173,-0.0175
47.114,0.028,0.0088,0.197,-0.0691,-0.0144,-0.0185
47.164,0.0241,0.009,0.198,-0.0699,-0.0112,-0.0146
47.214,0.0201,0.0085,0.194,-0.0685,-0.0114,-0.0191
47.264,0.017,0.008,0.191,-0.0638,-0.0113,-0.0349
47.314,0.0137,0.0081,0.189,-0.0581,-0.0094,-0.0526
47.364,0.0099,0.0079,0.185,-0.055,-0.0089,-0.0655
47.414,0.0084,0.0084,0.177,-0.0434,-0.0068,-0.0797
47.464,0.0081,0.0101,0.177,-0.0289,-0.0006,-0.1018
47.514,0.0082,0.0122,0.175,-0.0145,0.0047,-0.1045
47.563,0.0103,0.0163,0.164,0.0032,0.0144,-0.1084
47.614,0.0115,0.0178,0.16,0.0138,0.014,-0.1381
47.664,0.0146,0.0172,0.149,0.0263,0.0054,-0.1476
47.713,0.018,0.0172,0.136,0.0363,-0.0019,-0.1643
47.764,0.0191,0.0169,0.121,0.0339,-0.0094,-0.1901
47.813,0.0224,0.0145,0.103,0.0375,-0.0228,-0.2097
47.863,0.0223,0.0151,0.087,0.0263,-0.0222,-0.2297
47.914,0.0225,0.0119,0.082,0.0164,-0.0337,-0.2275
47.964,0.0234,0.0103,0.065,0.0103,-0.0369,-0.2049
48.013,0.0244,0.0078,0.055,0.0067,-0.0432,-0.2023
48.065,0.0251,0.0056,0.05,0.0023,-0.0454,-0.1942
48.114,0.025,0.0026,0.044,-0.0033,-0.0513,-0.1621
48.164,0.0248,-0.0001,0.039,-0.0102,-0.0514,-0.1421
48.213,0.0236,-0.0028,0.038,-0.0204,-0.0518,-0.1236
48.264,0.0226,-0.0054,0.036,-0.0237,-0.0462,-0.1004
48.313,0.0214,-0.0079,0.033,-0.024,-0.0448,-0.0801
48.364,0.0194,-0.0091,0.032,-0.0305,-0.0304,-0.0753
48.415,0.0193,-0.0113,0.028,-0.0184,-0.0228,-0.0649
48.464,0.0176,-0.0094,0.027,-0.0256,0.0082,-0.0646
48.514,0.0172,-0.0078,0.022,-0.0185,0.0314,-0.0569
48.564,0.0159,-0.0034,0.015,-0.0193,0.0595,-0.108
48.613,0.0167,-0.004,0.004,-0.006,0.0395,-0.3623
48.664,0.012,0.0166,0.018,-0.0287,0.2633,-0.3119
48.714,0.0144,0.0428,0.019,0.0021,0.5731,-0.3052
48.763,0.0151,0.0742,0.005,-0.0019,0.7268,-0.9257
48.814,-0.0024,0.2501,1.653,0.0474,0.6536,-0.9609
48.863,-0.0418,0.6815,0.498,0.2929,1.3096,-1.7583
48.913,0.0436,-0.3042,0.467,-0.0408,1.1016,-2.1739
